type	name	kegg_pathwayid	kegg_pathwayname	kegg_category
metabolite	C00042	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00068	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00083	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00091	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00099	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00100	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00109	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00111	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00163	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00186	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00222	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00424	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00479	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00546	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00583	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00683	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00804	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00827	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00894	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C01013	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C01213	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C02170	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C02225	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C02335	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C02876	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C04225	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C04593	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C05235	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C05668	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C05979	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C05983	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C05984	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C05989	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C06002	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C15972	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C15973	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C21017	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C21018	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C21250	hsa00640	Propanoate metabolism	Carbohydrate metabolism
metabolite	C00022	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00024	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00025	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00026	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00042	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00091	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00122	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00132	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00136	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00164	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00207	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00232	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00246	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00332	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00334	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00356	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00497	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00741	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00810	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00877	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00989	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C01089	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C01144	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C01384	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C01412	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C01769	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C01845	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C02331	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C02411	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C02527	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C02630	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C03044	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C03046	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C03058	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C03561	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C04546	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C06010	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C06142	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C06143	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C06144	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C06145	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C06146	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C11062	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C17530	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C20657	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C20783	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C21390	hsa00650	Butanoate metabolism	Carbohydrate metabolism
metabolite	C00024	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00092	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00111	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00118	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00137	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00191	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00222	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00558	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00641	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00691	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01177	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01194	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01204	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01220	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01243	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01245	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01272	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01277	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C01284	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C03546	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C03659	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C03660	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04006	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04062	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04063	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04287	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04477	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04520	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04549	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04563	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04579	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C04637	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C05981	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C06153	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C06892	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C06893	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C11554	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C11555	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C11556	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C11557	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C16737	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C19794	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C19799	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C19891	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C20251	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C21643	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C21644	hsa00562	Inositol phosphate metabolism	Carbohydrate metabolism
metabolite	C00001	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00002	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00003	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00004	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00007	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00008	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00009	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00013	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00042	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00061	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00080	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00122	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00390	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00399	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00524	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00536	hsa00190	Oxidative phosphorylation	Energy metabolism
metabolite	C00011	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00014	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00025	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00058	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00064	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00088	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00169	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00192	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00244	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00288	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00488	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00533	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00697	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00726	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00887	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C01417	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C01563	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C05361	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C06058	hsa00910	Nitrogen metabolism	Energy metabolism
metabolite	C00033	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00042	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00053	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00054	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00059	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00065	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00084	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00087	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00094	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00097	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00155	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00224	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00245	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00263	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00283	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00320	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00409	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00580	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00979	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C01118	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C01861	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C02084	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C03920	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C04022	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C08276	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C11142	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C11143	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C11145	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C15521	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C17267	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C19692	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C20870	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C20955	hsa00920	Sulfur metabolism	Energy metabolism
metabolite	C00024	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00083	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00154	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00173	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00229	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00249	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00383	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00638	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00685	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00693	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C00712	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C01203	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C01209	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C01271	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C01530	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C01571	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C02679	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C02843	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C03939	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04088	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04180	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04246	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04618	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04619	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04620	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04633	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C04688	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05223	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05744	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05745	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05746	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05747	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05748	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05749	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05750	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05751	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05752	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05753	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05754	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05755	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05756	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05757	hsa00061	Fatty acid biosynthesis	Lipid metabolism
metabolite	C05758	hsa00061	Fatty acid biosynthesis	Lipid metabolism
